actual_label,behavior_probability,behavior_prediction,drift_score
0,0.010387433,0,0.6157969978556112
0,0.03308951,0,0.5409220872051466
0,0.0056403847,0,0.8068263045032166
0,0.005926253,0,0.9664045746962115
0,0.014452076,0,0.8920657612580415
0,0.002413276,0,0.8968906361686919
0,0.0061786673,0,0.9619370979270908
0,0.005396279,0,0.6188348820586133
0,0.0008125176,0,0.9930307362401716
0,0.004801732,0,0.7641172265904217
0,0.0061927615,0,0.7005003573981415
0,0.0075953347,0,0.8615082201572551
0,0.0024562238,0,0.9910650464617584
0,0.006512036,0,0.8279127948534668
0,0.0039591813,0,0.8704431736954967
0,0.006048775,0,0.9746247319513939
0,0.35486227,0,0.9444245889921372
0,0.0059679504,0,0.8246962115796997
0,0.005946202,0,0.9633666904932094
0,0.0049858405,0,0.8300571837026447
0,0.010937249,0,0.9149392423159399
0,0.0053778887,0,0.6052537526804861
0,0.012917298,0,0.5657612580414582
0,0.020017454,0,0.9908863473909936
0,0.004052686,0,0.8309506790564689
0,0.009569906,0,0.8532880629020729
0,0.0014076857,0,0.9926733380986419
0,0.006431212,0,0.8166547533952824
0,0.011630347,0,0.8976054324517513
0,0.0019527356,0,0.992494639027877
0,0.0036663795,0,0.8899213724088635
0,0.0057283784,0,0.8368477483917084
0,0.010831826,0,0.636168691922802
0,0.007912725,0,0.6327734095782702
0,0.0015795407,0,0.9803431022158685
0,0.0018622617,0,0.8956397426733381
0,0.0012112707,0,0.9653323802716226
0,0.0051591103,0,0.7850250178699071
0,0.0040162816,0,0.9601501072194425
0,0.035247117,0,0.976590421729807
0,0.002773833,0,0.8899213724088635
0,0.007449395,0,0.9388849177984274
0,0.005321395,0,0.6492137240886348
0,0.0012050759,0,0.9910650464617584
0,0.0077520073,0,0.9780200142959257
0,0.0023541776,0,0.8634739099356683
0,0.0058060936,0,0.8657969978556112
0,0.006376479,0,0.9002859185132237
0,0.003171606,0,0.9626518942101501
0,0.005952531,0,0.859542530378842
0,0.0011014274,0,0.9905289492494639
0,0.007938347,0,0.8772337383845604
0,0.0018871713,0,0.9742673338098642
0,0.0044663143,0,0.8911722659042173
0,0.004969347,0,0.8027162258756254
0,0.012845534,0,0.6259828448892065
0,0.0041823033,0,0.891529664045747
0,0.0033291955,0,0.8532880629020729
